TIME,OPEN(T),HIGH(t),LOW(t),CLOSE(t)
13:40:49,88230,88230,88220,88220
13:40:50,88230,88230,88200,88220
13:40:51,88230,88240,88220,88240
13:40:52,88230,88240,88220,88220
13:40:53,88220,88220,88220,88220
13:40:54,88210,88220,88190,88190
13:40:55,88200,88200,88160,88190
13:40:56,88190,88190,88160,88180
13:40:57,88160,88210,88160,88170
13:40:58,88170,88170,88160,88180
13:40:59,88160,88220,88160,88180
13:41:00,88190,88190,88180,88200
13:41:01,88190,88200,88180,88190
13:41:02,88200,88200,88200,88200
13:41:03,88190,88200,88180,88190
13:41:04,88190,88200,88180,88190
13:41:05,88180,88190,88170,88180
13:41:06,88180,88180,88160,88160
13:41:07,88160,88180,88150,88160
13:41:08,88160,88170,88160,88160
13:41:09,88180,88180,88160,88160
13:41:10,88160,88170,88160,88170
13:41:11,88180,88180,88160,88160
13:41:12,88180,88180,88180,88180
13:41:13,88170,88180,88170,88170
13:41:14,88170,88170,88150,88160
13:41:15,88160,88180,88160,88170
13:41:16,88170,88180,88170,88180
13:41:17,88170,88180,88170,88180
13:41:18,88180,88190,88170,88180
13:41:19,88180,88180,88170,88180
13:41:20,88170,88170,88170,88170
13:41:21,88180,88180,88170,88170
13:41:22,88180,88190,88170,88160
13:41:23,88160,88180,88160,88180
13:41:24,88180,88180,88160,88160
13:41:25,88160,88170,88150,88160
13:41:26,88170,88170,88150,88150
13:41:27,88160,88170,88150,88150
13:41:28,88160,88170,88150,88160
13:41:29,88160,88170,88160,88180
13:41:30,88180,88180,88160,88170
13:41:31,88170,88180,88160,88160
13:41:32,88170,88170,88160,88170
13:41:33,88170,88170,88170,88160
13:41:34,88170,88180,88170,88180
13:41:35,88160,88170,88150,88170
13:41:36,88160,88170,88160,88180
13:41:37,88170,88170,88160,88160
13:41:38,88170,88170,88160,88160
13:41:39,88180,88180,88160,88180
13:41:40,88180,88180,88160,88170
13:41:41,88160,88170,88140,88140
13:41:42,88150,88160,88140,88160
13:41:43,88160,88160,88140,88160
13:41:44,88140,88160,88140,88150
13:41:45,88160,88160,88160,88140
13:41:46,88160,88180,88150,88160
13:41:47,88160,88170,88140,88140
13:41:48,88140,88160,88140,88150
13:41:49,88150,88150,88140,88140
13:41:50,88140,88140,88130,88150
13:41:51,88150,88150,88140,88140
13:41:52,88140,88150,88140,88140
13:41:53,88150,88150,88130,88130
13:41:54,88130,88150,88130,88140
13:41:55,88140,88140,88100,88100
13:41:56,88120,88140,88120,88130
13:41:57,88130,88130,88120,88120
13:41:58,88120,88140,88120,88130
13:41:59,88140,88140,88120,88130
13:42:00,88140,88150,88140,88140
13:42:01,88140,88150,88130,88140
13:42:02,88150,88150,88140,88140
13:42:03,88150,88160,88140,88160
13:42:04,88160,88170,88150,88170
13:42:05,88170,88170,88160,88170
13:42:06,88170,88170,88160,88170
13:42:07,88180,88180,88170,88180
13:42:08,88170,88170,88170,88170
13:42:09,88180,88180,88160,88180
13:42:10,88180,88180,88160,88170
13:42:11,88160,88170,88150,88160
13:42:12,88150,88150,88150,88160
13:42:13,88140,88160,88140,88150
13:42:14,88150,88170,88150,88160
13:42:15,88170,88180,88170,88190
13:42:16,88180,88190,88170,88180
13:42:17,88170,88180,88170,88180
13:42:18,88170,88170,88160,88160
13:42:19,88160,88170,88160,88160
13:42:20,88160,88160,88150,88160
13:42:21,88170,88190,88140,88140
13:42:22,88140,88170,88130,88140
13:42:23,88150,88150,88150,88150
13:42:24,88150,88160,88150,88140
13:42:25,88160,88160,88160,88170
13:42:26,88150,88170,88150,88170
13:42:27,88150,88170,88150,88160
13:42:28,88160,88160,88160,88170
13:42:29,88160,88170,88160,88160
13:42:30,88150,88160,88150,88140
13:42:31,88150,88150,88150,88160
13:42:32,88160,88160,88160,88160
13:42:33,88150,88160,88150,88160
13:42:34,88150,88150,88130,88130
13:42:35,88140,88140,88130,88140
13:42:36,88140,88160,88130,88160
13:42:37,88150,88150,88140,88140
13:42:38,88150,88150,88130,88150
13:42:39,88150,88150,88150,88150
13:42:40,88150,88150,88130,88150
13:42:41,88150,88150,88150,88150
13:42:42,88160,88160,88160,88160
13:42:43,88160,88160,88160,88160
13:42:44,88150,88160,88150,88160
13:42:45,88140,88160,88140,88160
13:42:46,88150,88150,88150,88140
13:42:47,88150,88150,88140,88150
13:42:48,88130,88130,88130,88130
13:42:49,88150,88150,88140,88130
13:42:50,88130,88150,88130,88130
13:42:51,88130,88140,88130,88150
13:42:52,88140,88140,88120,88140
13:42:53,88140,88140,88140,88140
13:42:54,88150,88160,88140,88130
13:42:55,88130,88160,88130,88150
13:42:56,88140,88140,88130,88150
13:42:57,88140,88140,88140,88130
13:42:58,88130,88150,88130,88130
13:43:00,88150,88150,88150,88150
13:43:01,88150,88150,88140,88140
13:43:02,88130,88140,88130,88140
13:43:03,88130,88140,88130,88140
13:43:04,88140,88140,88140,88140
13:43:05,88140,88190,88130,88180
13:43:06,88170,88170,88130,88170
13:43:07,88160,88170,88160,88160
13:43:08,88170,88170,88150,88150
13:43:09,88160,88160,88160,88160
13:43:10,88150,88170,88150,88160
13:43:11,88160,88170,88150,88170
13:43:12,88170,88170,88170,88170
13:43:13,88170,88170,88160,88150
13:43:14,88170,88170,88160,88160
13:43:15,88160,88160,88160,88160
13:43:16,88170,88170,88170,88170
13:43:17,88170,88180,88160,88160
13:43:18,88170,88170,88170,88170
13:43:19,88170,88170,88170,88160
13:43:20,88160,88170,88160,88160
13:43:21,88160,88160,88160,88160
13:43:23,88160,88160,88140,88140
13:43:24,88140,88140,88130,88130
13:43:25,88130,88170,88130,88160
13:43:26,88170,88170,88160,88160
13:43:27,88170,88180,88150,88180
13:43:28,88170,88180,88170,88170
13:43:29,88170,88170,88170,88180
13:43:30,88160,88170,88150,88150
13:43:31,88150,88150,88140,88160
13:43:32,88150,88160,88140,88160
13:43:33,88160,88160,88150,88150
13:43:34,88140,88150,88140,88150
13:43:35,88150,88150,88130,88150
13:43:36,88150,88150,88150,88150
13:43:37,88150,88160,88140,88150
13:43:38,88140,88150,88140,88130
13:43:39,88150,88150,88140,88140
13:43:40,88150,88150,88130,88140
13:43:41,88150,88150,88150,88130
13:43:42,88130,88150,88130,88150
13:43:43,88150,88150,88130,88130
13:43:44,88140,88150,88140,88150
13:43:45,88150,88160,88150,88150
13:43:46,88150,88170,88150,88160
13:43:47,88170,88170,88160,88170
13:43:48,88170,88190,88160,88160
13:43:49,88170,88180,88170,88170
13:43:50,88170,88170,88150,88170
13:43:51,88170,88170,88170,88170
13:43:52,88170,88170,88150,88170
13:43:53,88170,88170,88150,88170
13:43:54,88160,88170,88160,88170
13:43:55,88170,88170,88150,88150
13:43:56,88170,88170,88170,88170
13:43:57,88170,88170,88170,88170
13:43:58,88170,88170,88160,88170
13:43:59,88170,88170,88170,88170
13:44:00,88160,88170,88160,88170
13:44:01,88160,88160,88150,88160
13:44:02,88160,88170,88160,88180
13:44:03,88170,88170,88170,88160
13:44:04,88160,88160,88150,88160
13:44:05,88160,88160,88150,88160
13:44:06,88150,88170,88150,88170
13:44:07,88180,88180,88160,88180
13:44:08,88180,88180,88180,88170
13:44:09,88180,88180,88180,88180
13:44:10,88180,88180,88180,88180
13:44:11,88180,88180,88180,88180
13:44:12,88170,88190,88170,88180
13:44:13,88180,88180,88170,88170
13:44:14,88170,88170,88170,88170
13:44:15,88180,88180,88180,88180
13:44:17,88180,88180,88150,88160
13:44:18,88160,88160,88160,88150
13:44:19,88160,88170,88150,88160
13:44:20,88160,88160,88160,88160
13:44:21,88160,88160,88150,88150
13:44:22,88140,88150,88130,88150
13:44:23,88140,88140,88140,88140
13:44:24,88130,88140,88130,88130
13:44:25,88140,88140,88130,88140
13:44:26,88130,88140,88120,88120
13:44:27,88140,88140,88120,88140
13:44:28,88120,88140,88120,88120
13:44:29,88120,88130,88120,88120
13:44:30,88130,88130,88120,88120
13:44:31,88120,88120,88110,88120
13:44:32,88130,88140,88110,88130
13:44:33,88140,88140,88120,88120
13:44:34,88120,88130,88120,88130
13:44:35,88130,88130,88110,88110
13:44:36,88120,88130,88110,88110
13:44:37,88120,88120,88110,88110
13:44:38,88120,88150,88120,88150
13:44:39,88130,88130,88110,88110
13:44:40,88120,88120,88110,88120
13:44:41,88120,88120,88120,88120
13:44:42,88130,88130,88110,88110
13:44:43,88110,88110,88090,88090
13:44:44,88090,88100,88090,88090
13:44:45,88100,88100,88090,88100
13:44:46,88100,88100,88080,88090
13:44:47,88090,88100,88090,88090
13:44:48,88100,88100,88090,88100
13:44:49,88090,88100,88090,88090
13:44:50,88090,88100,88090,88100
13:44:51,88090,88110,88090,88100
13:44:52,88100,88120,88090,88120
13:44:53,88130,88130,88120,88130
13:44:54,88130,88140,88120,88140
13:44:55,88130,88130,88120,88130
13:44:56,88130,88140,88130,88130
13:44:57,88130,88130,88120,88120
13:44:58,88110,88130,88110,88120
13:44:59,88120,88130,88120,88110
13:45:00,88110,88120,88100,88110
13:45:01,88120,88120,88110,88110
13:45:02,88120,88130,88120,88120
13:45:03,88120,88120,88110,88110
13:45:04,88100,88100,88100,88100
13:45:05,88100,88110,88090,88090
13:45:06,88090,88090,88090,88100
13:45:07,88090,88100,88090,88100
13:45:08,88100,88100,88090,88100
13:45:09,88100,88110,88100,88110
13:45:10,88110,88110,88110,88120
13:45:11,88120,88120,88120,88120
13:45:12,88110,88110,88110,88110
13:45:13,88120,88120,88120,88120
13:45:14,88110,88110,88110,88110
13:45:15,88120,88120,88120,88130
13:45:16,88120,88120,88120,88120
13:45:17,88130,88130,88130,88120
13:45:19,88120,88120,88120,88120
13:45:20,88130,88130,88120,88120
13:45:21,88110,88110,88110,88110
13:45:22,88110,88110,88090,88100
13:45:23,88110,88110,88100,88100
13:45:24,88100,88100,88100,88100
13:45:25,88100,88100,88100,88090
13:45:26,88090,88100,88090,88100
13:45:27,88090,88100,88090,88100
13:45:28,88090,88100,88090,88090
13:45:29,88100,88110,88100,88090
13:45:30,88100,88100,88100,88110
13:45:31,88100,88100,88090,88090
13:45:33,88090,88100,88080,88090
13:45:34,88100,88110,88090,88090
13:45:35,88100,88100,88090,88100
13:45:36,88110,88110,88110,88090
13:45:37,88110,88110,88090,88100
13:45:38,88100,88100,88080,88080
13:45:39,88090,88090,88080,88080
13:45:40,88070,88080,88070,88080
13:45:41,88070,88080,88070,88070
13:45:42,88070,88080,88070,88070
13:45:43,88070,88080,88060,88070
13:45:44,88070,88080,88070,88080
13:45:45,88070,88090,88070,88090
13:45:46,88080,88100,88080,88080
13:45:47,88090,88090,88070,88070
13:45:48,88080,88090,88080,88090
13:45:49,88090,88090,88090,88080
13:45:50,88080,88080,88080,88090
13:45:51,88080,88090,88080,88100
13:45:52,88090,88090,88090,88100
13:45:53,88100,88100,88080,88090
13:45:54,88090,88090,88090,88090
13:45:55,88090,88090,88090,88090
13:45:56,88070,88100,88070,88090
13:45:57,88090,88100,88080,88100
13:45:58,88100,88100,88100,88080
13:45:59,88080,88080,88070,88070
13:46:00,88070,88080,88060,88060
13:46:01,88070,88070,88060,88060
13:46:02,88060,88080,88060,88080
13:46:03,88080,88080,88070,88080
13:46:04,88080,88080,88080,88080
13:46:05,88070,88080,88060,88080
13:46:06,88070,88070,88070,88070
13:46:07,88080,88080,88080,88070
13:46:08,88070,88070,88070,88070
13:46:09,88080,88090,88080,88080
13:46:11,88070,88070,88070,88080
13:46:12,88080,88100,88070,88100
13:46:13,88080,88090,88080,88090
13:46:14,88090,88090,88090,88100
13:46:15,88100,88100,88080,88080
13:46:16,88090,88090,88080,88090
13:46:17,88100,88110,88100,88100
13:46:18,88100,88110,88100,88100
13:46:19,88110,88110,88100,88100
13:46:20,88110,88120,88110,88120
13:46:21,88120,88130,88120,88130
13:46:22,88130,88140,88120,88120
13:46:23,88130,88130,88130,88130
13:46:24,88120,88130,88120,88130
13:46:25,88130,88140,88120,88140
13:46:26,88130,88130,88130,88130
13:46:27,88130,88140,88130,88140
13:46:28,88120,88120,88110,88130
13:46:29,88140,88140,88140,88140
13:46:30,88140,88140,88130,88140
13:46:31,88120,88140,88120,88140
13:46:32,88120,88120,88120,88140
13:46:33,88130,88130,88130,88130
13:46:34,88130,88140,88130,88140
13:46:35,88140,88140,88140,88150
13:46:36,88140,88150,88140,88150
13:46:37,88150,88170,88150,88160
13:46:38,88170,88180,88170,88180
13:46:39,88180,88180,88150,88150
13:46:40,88150,88210,88150,88200
13:46:41,88200,88200,88180,88200
13:46:42,88210,88220,88190,88210
13:46:43,88220,88220,88210,88220
13:46:44,88220,88220,88220,88220
13:46:45,88220,88220,88210,88200
13:46:46,88210,88210,88200,88200
13:46:47,88210,88220,88210,88220
13:46:48,88230,88240,88220,88240
13:46:49,88240,88250,88230,88250
13:46:50,88250,88260,88250,88260
13:46:51,88260,88270,88260,88270
13:46:52,88270,88280,88260,88280
13:46:53,88280,88280,88260,88260
13:46:54,88280,88280,88270,88280
13:46:55,88270,88280,88270,88280
13:46:56,88280,88280,88270,88270
13:46:57,88270,88280,88270,88270
13:46:58,88260,88270,88260,88250
13:46:59,88250,88270,88250,88270
13:47:00,88270,88270,88240,88260
13:47:01,88260,88310,88250,88280
13:47:02,88290,88290,88280,88300
13:47:03,88290,88290,88270,88290
13:47:04,88290,88290,88290,88290
13:47:05,88280,88300,88280,88300
13:47:06,88300,88310,88290,88310
13:47:07,88310,88310,88290,88290
13:47:08,88300,88330,88270,88320
13:47:09,88330,88340,88310,88330
13:47:10,88320,88340,88320,88340
13:47:11,88330,88340,88330,88330
13:47:12,88330,88350,88330,88340
13:47:13,88340,88370,88340,88370
13:47:14,88360,88400,88360,88400
13:47:15,88400,88440,88380,88410
13:47:16,88420,88430,88410,88410
13:47:17,88430,88430,88410,88410
13:47:18,88420,88430,88400,88410
13:47:19,88400,88410,88390,88400
13:47:20,88400,88420,88400,88420
13:47:21,88420,88420,88420,88420
13:47:22,88420,88420,88410,88430
13:47:23,88430,88440,88420,88440
13:47:24,88430,88450,88430,88450
13:47:25,88450,88480,88440,88450
13:47:26,88450,88480,88450,88460
13:47:27,88460,88470,88450,88470
13:47:28,88470,88470,88450,88470
13:47:29,88450,88470,88450,88450
13:47:30,88470,88480,88470,88480
13:47:31,88480,88480,88460,88480
13:47:32,88460,88480,88460,88460
13:47:33,88460,88470,88450,88470
13:47:34,88450,88470,88450,88450
13:47:35,88450,88470,88450,88450
13:47:36,88450,88470,88440,88440
13:47:37,88460,88460,88440,88440
13:47:38,88440,88460,88440,88450
13:47:39,88460,88480,88450,88470
13:47:40,88460,88480,88450,88470
13:47:41,88450,88460,88440,88460
13:47:42,88460,88490,88450,88470
13:47:43,88480,88500,88470,88490
13:47:44,88480,88500,88470,88480
13:47:45,88480,88480,88470,88470
13:47:46,88470,88470,88450,88450
13:47:47,88450,88450,88440,88450
13:47:48,88450,88510,88440,88470
13:47:49,88480,88490,88470,88490
13:47:50,88490,88490,88460,88470
13:47:51,88470,88480,88460,88470
13:47:52,88480,88530,88460,88480
13:47:53,88480,88500,88480,88480
13:47:54,88480,88480,88470,88490
13:47:55,88470,88480,88460,88460
13:47:56,88460,88540,88460,88540
13:47:57,88510,88510,88480,88490
13:47:58,88500,88510,88490,88520
13:47:59,88520,88520,88500,88500
13:48:00,88510,88520,88500,88510
13:48:01,88520,88530,88500,88510
13:48:02,88520,88540,88520,88540
13:48:03,88520,88530,88510,88510
13:48:04,88500,88530,88490,88510
13:48:05,88510,88520,88510,88510
13:48:06,88510,88530,88510,88520
13:48:07,88520,88530,88500,88520
13:48:08,88510,88520,88500,88510
13:48:09,88510,88520,88510,88510
13:48:10,88520,88520,88490,88490
13:48:11,88490,88510,88490,88490
13:48:12,88490,88490,88490,88490
13:48:13,88490,88490,88480,88480
13:48:14,88490,88510,88490,88490
13:48:15,88490,88500,88480,88500
13:48:16,88500,88500,88500,88500
13:48:17,88480,88480,88470,88480
13:48:18,88480,88480,88470,88470
13:48:19,88480,88500,88480,88480
13:48:20,88480,88480,88470,88470
13:48:21,88470,88490,88470,88470
13:48:22,88470,88490,88470,88480
13:48:23,88470,88480,88470,88480
13:48:24,88470,88520,88470,88490
13:48:25,88490,88490,88480,88480
13:48:26,88490,88490,88470,88480
13:48:27,88490,88490,88480,88490
13:48:28,88490,88490,88480,88480
13:48:29,88490,88500,88490,88490
13:48:30,88490,88490,88480,88480
13:48:31,88490,88490,88480,88480
13:48:32,88480,88480,88470,88470
13:48:33,88490,88490,88470,88470
13:48:34,88480,88500,88470,88480
13:48:35,88480,88490,88480,88480
13:48:36,88490,88500,88480,88470
13:48:37,88480,88480,88470,88470
13:48:38,88480,88480,88470,88480
13:48:39,88470,88490,88470,88490
13:48:40,88490,88490,88480,88480
13:48:41,88480,88500,88480,88480
13:48:42,88480,88490,88470,88490
13:48:43,88480,88500,88480,88490
13:48:44,88490,88490,88480,88470
13:48:45,88490,88490,88470,88490
13:48:46,88490,88490,88470,88470
13:48:47,88470,88490,88470,88480
13:48:48,88470,88480,88470,88470
13:48:49,88480,88480,88480,88480
13:48:50,88470,88480,88470,88480
13:48:51,88470,88480,88470,88480
13:48:52,88480,88480,88470,88480
13:48:53,88470,88470,88460,88470
13:48:54,88470,88480,88470,88470
13:48:55,88470,88480,88460,88480
13:48:56,88470,88470,88460,88470
13:48:57,88460,88480,88460,88460
13:48:58,88460,88470,88460,88460
13:48:59,88460,88470,88460,88470
13:49:00,88470,88480,88460,88460
13:49:01,88470,88470,88460,88470
13:49:02,88470,88480,88460,88480
13:49:03,88480,88490,88470,88470
13:49:04,88490,88490,88470,88490
13:49:05,88490,88490,88470,88470
13:49:06,88480,88490,88480,88470
13:49:07,88480,88480,88480,88480
13:49:08,88490,88490,88480,88480
13:49:09,88490,88500,88480,88480
13:49:10,88480,88480,88470,88470
13:49:11,88470,88470,88470,88460
13:49:12,88460,88490,88460,88470
13:49:13,88480,88480,88470,88470
13:49:14,88480,88480,88470,88470
13:49:15,88470,88480,88470,88470
13:49:16,88470,88470,88460,88460
13:49:17,88460,88470,88460,88460
13:49:18,88460,88470,88460,88460
13:49:19,88470,88470,88460,88460
13:49:20,88460,88470,88450,88450
13:49:21,88450,88470,88440,88440
13:49:22,88440,88460,88430,88450
13:49:23,88450,88460,88440,88460
13:49:24,88460,88470,88450,88450
13:49:25,88460,88460,88450,88450
13:49:26,88450,88460,88450,88440
13:49:27,88440,88470,88440,88450
13:49:28,88460,88470,88450,88450
13:49:29,88460,88470,88450,88460
13:49:30,88460,88470,88460,88460
13:49:31,88460,88470,88450,88460
13:49:32,88460,88470,88460,88470
13:49:33,88470,88480,88470,88480
13:49:34,88470,88480,88470,88480
13:49:35,88480,88480,88480,88460
13:49:36,88470,88480,88460,88470
13:49:37,88480,88480,88460,88450
13:49:38,88450,88470,88450,88470
13:49:39,88460,88470,88450,88450
13:49:40,88450,88450,88450,88460
13:49:41,88450,88460,88420,88420
13:49:42,88420,88440,88410,88430
13:49:43,88440,88440,88420,88440
13:49:44,88440,88440,88440,88440
13:49:45,88440,88450,88430,88450
13:49:46,88430,88430,88430,88450
13:49:47,88450,88450,88450,88440
13:49:48,88450,88460,88440,88460
13:49:49,88450,88450,88440,88440
13:49:50,88450,88450,88430,88440
13:49:51,88440,88450,88440,88440
13:49:52,88460,88470,88460,88460
13:49:53,88470,88470,88460,88460
13:49:54,88470,88480,88460,88460
13:49:55,88470,88470,88460,88450
13:49:56,88450,88470,88450,88450
13:49:57,88470,88470,88440,88440
13:49:58,88460,88460,88460,88440
13:49:59,88450,88450,88450,88460
13:50:00,88470,88480,88460,88470
13:50:01,88470,88480,88470,88490
13:50:02,88480,88490,88470,88490
13:50:03,88490,88490,88490,88490
